Phase fields,     scores,     Norm. scores,
As Cu Ge Se     ,  3.446,      0.0,
As Ga Se Zn     ,  3.657,    0.016,
As Cd Ga Se     ,  3.803,    0.027,
As Ge P Zn      ,  4.164,    0.054,
As In Se Zn     ,  4.166,    0.055,
As Cu In Se     ,  4.221,    0.059,
As As Cd Cl     ,  4.249,    0.061,
Cu Ge P Se      ,  4.267,    0.062,
As Cd Ge P      ,  4.294,    0.064,
As Cd In Se     ,  4.295,    0.064,
As Ga Te Zn     ,  4.327,    0.067,
Cd Ge S Se      ,   4.39,    0.072,
Ge Sb Se Te     ,  4.392,    0.072,
Ag Ga Se Te     ,  4.415,    0.073,
Cu Ga Se Te     ,  4.426,    0.074,
Ga P Se Zn      ,  4.439,    0.075,
As Ga S Zn      ,  4.444,    0.076,
As Cd Ga Te     ,  4.452,    0.076,
Br Cd Sb Se     ,  4.481,    0.078,
Ag Ge I Se      ,   4.51,    0.081,
Ag Br Se Te     ,  4.522,    0.082,
Cu Ge I Se      ,  4.522,    0.082,
Ag Ga S Se      ,  4.529,    0.082,
Cu Ga S Se      ,   4.54,    0.083,
Ag Br In Se     ,  4.542,    0.083,
As As Cd I      ,  4.548,    0.084,
Br Cu In Se     ,  4.553,    0.084,
Cd Se Te Zn     ,  4.558,    0.084,
As Cd Ga S      ,  4.565,    0.085,
As Cd P Zn      ,  4.579,    0.086,
Ag Br Ge S      ,  4.589,    0.087,
Br Cu P Se      ,  4.597,    0.087,
Br Cu Ge S      ,    4.6,    0.087,
As Br Cu S      ,  4.601,    0.088,
Cd Ga S Se      ,  4.609,    0.088,
As Br Cd P      ,  4.621,    0.089,
Cl Ga Sb Se     ,  4.631,     0.09,
Al Br Sb Se     ,  4.643,    0.091,
Cd S Se Zn      ,  4.669,    0.093,
As P Si Zn      ,    4.7,    0.095,
Ag Sb Se Te     ,  4.711,    0.096,
Ge Se Sn Te     ,  4.716,    0.096,
Br In Sb Se     ,  4.733,    0.098,
As As Br Hg     ,  4.799,    0.103,
Cl Ga P Se      ,  4.809,    0.103,
As Cu In Te     ,  4.814,    0.104,
Ag S Sb Se      ,  4.818,    0.104,
Al S Se Zn      ,  4.826,    0.105,
Cu S Sb Se      ,  4.829,    0.105,
As Br Hg Se     ,   4.84,    0.106,
Ag In Se Te     ,  4.844,    0.106,
Ag Cl Se Te     ,  4.845,    0.106,
Cu In Se Te     ,  4.855,    0.107,
Ag Cl In Se     ,  4.864,    0.108,
Br In In Se     ,  4.866,    0.108,
Al Cu S Se      ,  4.874,    0.108,
As Cd In Te     ,  4.878,    0.109,
Cd S Se Si      ,  4.901,     0.11,
Ag Cl Ge S      ,  4.908,    0.111,
In S Se Zn      ,  4.912,    0.111,
Cl Cu P Se      ,  4.915,    0.111,
As Cl Cu S      ,   4.92,    0.112,
Ag S Se Te      ,   4.93,    0.113,
Ag In S Se      ,  4.949,    0.114,
Cu Ge P S       ,  4.958,    0.115,
Al Cl Sb Se     ,  4.959,    0.115,
Cu In S Se      ,  4.959,    0.115,
As Cr Cu Se     ,  4.962,    0.115,
Se Sn Te Zn     ,  4.978,    0.116,
As Cd In S      ,  4.982,    0.116,
Cu P S Se       ,  4.999,    0.118,
Br Nb Se Se     ,  5.015,    0.119,
Cu I Se Si      ,  5.019,    0.119,
Cd In S Se      ,  5.022,    0.119,
In Sb Se Te     ,  5.024,     0.12,
As Cd Cr Se     ,  5.024,     0.12,
In Ni S Se      ,  5.057,    0.122,
Ag Br Te Te     ,  5.079,    0.124,
Cd Se Sn Te     ,  5.086,    0.124,
Br Cu S Si      ,   5.09,    0.125,
Br Hg Se Zn     ,  5.094,    0.125,
Ni P S Se       ,  5.096,    0.125,
Ag Br In Te     ,  5.097,    0.125,
Ag Br Cl Te     ,  5.098,    0.125,
Cu Rh S Se      ,    5.1,    0.125,
As Br Cu Hg     ,  5.101,    0.125,
Ga P S Zn       ,  5.107,    0.126,
Br Cu In Te     ,  5.107,    0.126,
Al Cl P Se      ,  5.125,    0.127,
Ag I In Se      ,  5.128,    0.127,
Cu I In Se      ,  5.137,    0.128,
Br Cu Hg Se     ,   5.14,    0.128,
Br Cd S Sb      ,  5.143,    0.129,
As Br Cd Hg     ,  5.162,     0.13,
Ag Ge I S       ,  5.169,    0.131,
Ga Ga I Te      ,   5.17,    0.131,
Cu I P Se       ,  5.176,    0.131,
Cl Ga Sb Te     ,  5.177,    0.131,
Cu Ge I S       ,  5.179,    0.131,
As Cu I S       ,   5.18,    0.132,
As Br Cd O      ,  5.186,    0.132,
Br Cu S Te      ,  5.189,    0.132,
Cu Cu S Te      ,  5.196,    0.133,
Ag Br In S      ,  5.197,    0.133,
As Cd I P       ,  5.198,    0.133,
Br Cu P S       ,  5.245,    0.136,
Br Cr Cu Se     ,  5.247,    0.137,
Br Ni O Se      ,  5.258,    0.137,
Br Cd P P       ,  5.262,    0.138,
Cl Ga S Sb      ,  5.275,    0.139,
As Cl Ga Hg     ,  5.293,     0.14,
Ag Br I Te      ,   5.35,    0.144,
Ag Br S Sn      ,  5.356,    0.145,
Br In S Sb      ,  5.364,    0.145,
Br Cl S Sb      ,  5.365,    0.145,
I S Sb Se       ,  5.376,    0.146,
Ag As Cl Hg     ,  5.381,    0.147,
Ga S Se V       ,  5.381,    0.147,
As Br Hg In     ,  5.382,    0.147,
Cu Se Te V      ,  5.382,    0.147,
Ag Cl In Te     ,  5.386,    0.147,
Ge Pb Se Te     ,  5.387,    0.147,
As Hg I Se      ,  5.394,    0.148,
Cl Cu In Te     ,  5.396,    0.148,
Ag Au S Se      ,  5.398,    0.148,
In S Se Sn      ,  5.405,    0.149,
As Br In O      ,  5.406,    0.149,
Cl O Se Zn      ,  5.407,    0.149,
As Cl Cu O      ,  5.413,    0.149,
Cl Cu Hg Se     ,  5.427,     0.15,
Cd Cl S Sb      ,   5.43,     0.15,
Ag Br I S       ,  5.445,    0.152,
Ag S Te Te      ,  5.446,    0.152,
Cl Cu O Se      ,   5.45,    0.152,
I Sb Se Sn      ,  5.453,    0.152,
As Br Hg S      ,   5.46,    0.153,
Ag Cl S Te      ,  5.464,    0.153,
Cd Hg Se Te     ,  5.467,    0.153,
Cr Se Te Zn     ,  5.468,    0.153,
As Cd Cl O      ,  5.471,    0.154,
Cl Cu S Te      ,  5.473,    0.154,
Ag O P Se       ,  5.477,    0.154,
Cu S Se V       ,  5.477,    0.154,
Ag Cl In S      ,  5.481,    0.154,
Ge Pb S Se      ,  5.481,    0.154,
Ag Bi Br Se     ,  5.502,    0.156,
Cd Cl O Se      ,  5.507,    0.156,
Cr Cu Se Te     ,  5.511,    0.157,
Bi Br Cu Se     ,  5.511,    0.157,
Ag Cl P S       ,  5.517,    0.157,
Cl Cu P S       ,  5.526,    0.158,
Br Cl I Sb      ,   5.53,    0.158,
Cu Nb Se Te     ,   5.53,    0.158,
As Br Hg Sn     ,  5.536,    0.158,
Cl Ni O Se      ,  5.539,    0.159,
S Se Sn Sn      ,  5.558,     0.16,
Cr S Se Zn      ,  5.561,     0.16,
Br Cu O Sb      ,  5.562,     0.16,
Cd Cr Se Te     ,  5.567,    0.161,
Bi Br Cd Se     ,  5.567,    0.161,
Ga Mo Se Te     ,  5.571,    0.161,
S Sn Te Zn      ,  5.582,    0.162,
Br P S S        ,  5.594,    0.163,
Cl O Sb Se      ,  5.601,    0.163,
Ag I S Sb       ,  5.603,    0.164,
Cr Cu S Se      ,  5.603,    0.164,
Cu I S Sb       ,  5.612,    0.164,
Ag S Sn Te      ,  5.615,    0.164,
Br O Te Zn      ,  5.617,    0.165,
As Hg S Sb      ,  5.617,    0.165,
Cu I S Si       ,  5.619,    0.165,
Cu Nb S Se      ,  5.622,    0.165,
In S Sb Te      ,  5.623,    0.165,
Ag I In Te      ,  5.625,    0.165,
Cu I In Te      ,  5.634,    0.166,
Cl In S Sb      ,   5.64,    0.166,
Ag As I O       ,  5.642,    0.167,
Cd Cr S Se      ,  5.659,    0.168,
Br Cu O Te      ,  5.659,    0.168,
Ga Mo S Se      ,  5.662,    0.168,
Cd I S Sb       ,  5.667,    0.168,
Ag Cl Mo Se     ,  5.671,    0.169,
Ag I O Se       ,  5.677,    0.169,
Cd S Sn Te      ,  5.679,    0.169,
As Cl In O      ,  5.679,    0.169,
As Cd Hg I      ,  5.684,     0.17,
Ga S Se Tl      ,  5.688,     0.17,
Bi Cl Ga Se     ,  5.689,     0.17,
As Br F Se      ,  5.698,    0.171,
Al I Sb Te      ,  5.708,    0.171,
Cu I S Te       ,  5.709,    0.172,
Cd Pb Se Te     ,  5.713,    0.172,
Cl In O Se      ,  5.714,    0.172,
Ag Br Hg S      ,  5.718,    0.172,
Hg O Se Se      ,  5.726,    0.173,
Br Cu Hg S      ,  5.727,    0.173,
As Cl Hg S      ,   5.73,    0.173,
Al Cl Nb Se     ,  5.734,    0.173,
As Br Hg Ti     ,  5.737,    0.174,
Ag Mo S Se      ,  5.744,    0.174,
Br Ni O Te      ,  5.745,    0.174,
Al Al I Te      ,  5.746,    0.174,
Cl In In S      ,  5.752,    0.175,
Cu Mo S Se      ,  5.753,    0.175,
Ag Bi Se Te     ,  5.754,    0.175,
Cu I P S        ,  5.759,    0.175,
Br Cd O P       ,  5.765,    0.176,
Ag Bi Cl Se     ,  5.771,    0.176,
Bi Br In Se     ,  5.772,    0.176,
Bi Cl Cu Se     ,  5.779,    0.177,
Br Cd Hg S      ,  5.781,    0.177,
Cl O Sb Zn      ,  5.787,    0.177,
Cd Pb S Se      ,  5.802,    0.179,
As Cl Hg Sn     ,  5.803,    0.179,
Cd I P S        ,  5.813,    0.179,
Ag Cl O Si      ,  5.826,     0.18,
Cl Cu O Sb      ,  5.828,    0.181,
Mo Ni S Se      ,  5.837,    0.181,
Cl Nb P Se      ,  5.841,    0.182,
Ag Bi S Se      ,  5.842,    0.182,
Ag Al Cl O      ,  5.857,    0.183,
B O Se Zn       ,  5.858,    0.183,
Cl O Se Sn      ,  5.859,    0.183,
Se Te Ti Ti     ,  5.867,    0.184,
Cl O Te Zn      ,  5.881,    0.185,
Cd Cl O Sb      ,  5.881,    0.185,
I In In Te      ,   5.89,    0.185,
Ag O S Si       ,  5.897,    0.186,
As Bi Ni S      ,  5.901,    0.186,
Al Cd O Te      ,  5.902,    0.186,
Bi Sb Se Te     ,  5.906,    0.186,
As Br Hg O      ,  5.908,    0.187,
Ag Cl O Te      ,  5.912,    0.187,
Br In O Te      ,  5.914,    0.187,
Cl Cu O Te      ,  5.921,    0.188,
S Sb Se Tl      ,  5.921,    0.188,
Cl Cu In O      ,  5.936,    0.189,
Ag S Te V       ,  5.937,    0.189,
Ag O P Te       ,  5.945,    0.189,
Cl Hg S Zn      ,  5.946,     0.19,
Ge Pb S Te      ,  5.949,     0.19,
Br Hg Se Zr     ,  5.953,     0.19,
As Hg I S       ,  5.956,     0.19,
As Cl F Se      ,  5.958,     0.19,
Al Bi Cl Se     ,  5.959,    0.191,
B Br P S        ,  5.962,    0.191,
Cd Cl O Te      ,  5.973,    0.192,
Br Cl Hg S      ,  5.979,    0.192,
As Br Cr Hg     ,  5.981,    0.192,
Ag O S Te       ,  5.982,    0.192,
Pb S Se Te      ,  5.983,    0.192,
Cl Cu Hg S      ,  5.985,    0.193,
Al Cd O S       ,  5.988,    0.193,
Bi S Sb Se      ,  5.992,    0.193,
As Cl Hg Ti     ,  5.996,    0.193,
Cl Ni O Te      ,  6.003,    0.194,
Bi Cu I Se      ,  6.003,    0.194,
In Mo S Se      ,  6.003,    0.194,
Cl Mo S Se      ,  6.004,    0.194,
I S Sb Sn       ,   6.01,    0.194,
Bi In Se Te     ,  6.013,    0.195,
I Nb Se Te      ,  6.014,    0.195,
Br Mn Sb Se     ,  6.019,    0.195,
Cd Cl O P       ,  6.022,    0.195,
Br S S V        ,  6.024,    0.195,
As Hg I Sn      ,  6.026,    0.196,
Br Re Se Se     ,  6.029,    0.196,
Pb Se Sn Te     ,  6.053,    0.198,
Ag Bi Br S      ,  6.054,    0.198,
Bi Cd I Se      ,  6.055,    0.198,
Cl O Sb Te      ,   6.06,    0.198,
Bi Br Cu S      ,  6.062,    0.198,
Br C Se Se      ,  6.066,    0.199,
B Br O Zn       ,  6.069,    0.199,
Ag Nb S Te      ,  6.071,    0.199,
Br Cl Cr S      ,  6.071,    0.199,
Br Hg P Sn      ,  6.081,      0.2,
Bi S Se Te      ,  6.083,      0.2,
Br F Sb Se      ,  6.093,    0.201,
Au Cl O Se      ,  6.107,    0.202,
B Br Cu O       ,  6.107,    0.202,
Cl O P Sb       ,  6.108,    0.202,
B Br I P        ,  6.111,    0.202,
Br Mo Te Te     ,  6.111,    0.202,
I P P Sn        ,  6.112,    0.202,
Br Hg I Te      ,  6.112,    0.202,
Bi Br Cd S      ,  6.113,    0.202,
Br Hg S Sn      ,  6.117,    0.202,
Cl P S Ti       ,  6.118,    0.203,
Ag I O Te       ,  6.131,    0.204,
As Cu Mn P      ,  6.131,    0.204,
Pb S Se Sn      ,  6.137,    0.204,
As Br O Pb      ,  6.137,    0.204,
As Cl Hg Hg     ,  6.139,    0.204,
Br Nb Nb Se     ,   6.14,    0.204,
Bi Cl Ga Te     ,  6.142,    0.204,
As Br F Te      ,   6.15,    0.205,
As I Li Se      ,  6.159,    0.206,
As Cl Hg O      ,  6.159,    0.206,
Hg I S Zn       ,  6.164,    0.206,
Cl In O Te      ,  6.164,    0.206,
Cd Mn Se Te     ,  6.166,    0.206,
Br O Pb Se      ,  6.169,    0.206,
As Cl Hg Zr     ,  6.171,    0.207,
Au Cl P S       ,  6.175,    0.207,
As F I Se       ,  6.175,    0.207,
Br Hg Se Tl     ,  6.177,    0.207,
Mo Ru Se Te     ,  6.178,    0.207,
Ag I O P        ,  6.178,    0.207,
Al Cl O S       ,  6.179,    0.207,
Br Cd O V       ,  6.183,    0.208,
As Cu Er P      ,  6.186,    0.208,
B Br Ni O       ,  6.187,    0.208,
Cl Hg In P      ,  6.191,    0.208,
Ag Hg I S       ,  6.193,    0.208,
Br Hg I S       ,  6.195,    0.208,
Cu Hg I S       ,  6.202,    0.209,
Cl Hg Se Zr     ,  6.203,    0.209,
Cd Cl I O       ,  6.205,    0.209,
As Cu Ho P      ,  6.209,    0.209,
Bi Ga S Te      ,  6.209,    0.209,
As Bi Br Hg     ,  6.214,     0.21,
As Br Li S      ,  6.216,     0.21,
Cl Hg In S      ,  6.227,    0.211,
As Br F S       ,  6.233,    0.211,
Bi I In Se      ,  6.243,    0.212,
Al Cl O Sn      ,  6.247,    0.212,
Bi Br O Se      ,  6.266,    0.214,
Bi Cu O Se      ,  6.272,    0.214,
Cl Re Se Se     ,  6.276,    0.215,
As As Re S      ,  6.279,    0.215,
O S Se Zr       ,   6.29,    0.216,
Ag Bi Cl S      ,  6.299,    0.216,
Bi Br Cl S      ,  6.301,    0.216,
Bi Cl Cu S      ,  6.307,    0.217,
As O Y Zn       ,  6.309,    0.217,
O P P S         ,   6.31,    0.217,
B Cl O Zn       ,  6.314,    0.217,
Cl Cl O Sn      ,  6.314,    0.217,
Br O S Ti       ,   6.32,    0.218,
Cl Hg P Sn      ,  6.325,    0.218,
Cr Hg S Se      ,  6.327,    0.218,
Cr Cr Se Te     ,  6.334,    0.219,
Cl Pb S Sb      ,  6.344,     0.22,
Cl O P Sn       ,  6.345,     0.22,
Bi Cd Cl S      ,  6.356,    0.221,
Cl Nb P S       ,  6.363,    0.221,
As Cl Hg Mo     ,  6.364,    0.221,
Ag Br O Pb      ,  6.368,    0.222,
Ga Se Ta Te     ,  6.368,    0.222,
Bi Ni S Te      ,  6.369,    0.222,
Cl Cu O V       ,  6.375,    0.222,
Cl Ge O Pb      ,  6.378,    0.222,
As Cl O Pb      ,  6.379,    0.222,
Cl O S Sn       ,   6.38,    0.222,
Br Cu Mo O      ,   6.38,    0.222,
Cl Nb Nb Se     ,  6.382,    0.223,
Br Cr O Si      ,  6.384,    0.223,
As Cl Hg Tl     ,  6.387,    0.223,
As Cl F Te      ,  6.392,    0.223,
Al Bi Cl Te     ,  6.392,    0.223,
Br O Te Zr      ,  6.407,    0.224,
Cl Mo O Se      ,  6.415,    0.225,
Cl Mg O P       ,  6.417,    0.225,
B I P S         ,  6.419,    0.225,
Cd Cl O V       ,  6.424,    0.226,
Nd O Se Se      ,  6.426,    0.226,
B Cl Ni O       ,  6.427,    0.226,
O Se Se Sm      ,  6.429,    0.226,
Ce O Se Se      ,  6.429,    0.226,
In Mn S Se      ,  6.432,    0.226,
Cl Hg I S       ,  6.435,    0.227,
O Pr Se Se      ,  6.437,    0.227,
As Cl Pr S      ,  6.441,    0.227,
I Nb Te Te      ,  6.444,    0.227,
Cu Se Ta Te     ,  6.449,    0.228,
As Bi Cl Hg     ,  6.453,    0.228,
Hg Mo S Se      ,   6.46,    0.228,
S Se Tl V       ,   6.46,    0.229,
I Se Se Ta      ,  6.467,    0.229,
As Cl F S       ,  6.471,    0.229,
Al Bi Cl S      ,  6.472,    0.229,
I Mn Sb Se      ,  6.472,    0.229,
As Nb Te Tl     ,  6.475,     0.23,
Ag Cl Cr O      ,  6.476,     0.23,
Br Nb O Te      ,  6.479,     0.23,
Cl Hg P Ti      ,  6.502,    0.232,
Bi Cl O Se      ,  6.503,    0.232,
Br O Pb Sb      ,  6.505,    0.232,
Br Cr O P       ,  6.508,    0.232,
Br O Pb Si      ,  6.511,    0.232,
Bi Cu I S       ,  6.512,    0.232,
Cl Mo S S       ,  6.513,    0.233,
Bi Br Cd O      ,  6.517,    0.233,
Cl O P Ti       ,  6.522,    0.233,
Bi In S Te      ,  6.522,    0.233,
Ni Se Ta Te     ,  6.524,    0.233,
Br Mn S Sb      ,  6.527,    0.234,
Cu S Se Ta      ,  6.528,    0.234,
As F S S        ,  6.535,    0.234,
Bi Cl In S      ,  6.536,    0.234,
F I Sb Se       ,  6.541,    0.235,
Cr Mo S Se      ,  6.545,    0.235,
I Pb S Sb       ,  6.549,    0.235,
La O Se Se      ,  6.549,    0.235,
B Cu I O        ,  6.555,    0.236,
Cl O S Ti       ,  6.556,    0.236,
Br Gd S Si      ,  6.556,    0.236,
Br Ce S Sb      ,  6.558,    0.236,
I Mo Te Te      ,  6.558,    0.236,
Pb S Sn Te      ,  6.559,    0.236,
As Nd O Zn      ,  6.559,    0.236,
Br Nd S Si      ,  6.561,    0.236,
Br S Si Sm      ,  6.564,    0.236,
Br Ce S Si      ,  6.564,    0.236,
Cr S Se Tl      ,  6.568,    0.237,
Ag I O V        ,   6.57,    0.237,
Br Pr S Si      ,  6.572,    0.237,
As I O Pb       ,  6.582,    0.238,
I Nb Nb Se      ,  6.585,    0.238,
Cl O Te V       ,  6.588,    0.238,
Br O Pb Te      ,  6.589,    0.238,
Ce O Se Zn      ,  6.592,    0.239,
Br Mo O Te      ,  6.593,    0.239,
As F I Te       ,  6.594,    0.239,
Br F S Sb       ,  6.596,    0.239,
As Cu O Sm      ,  6.597,    0.239,
As Br O Pr      ,    6.6,    0.239,
Ag Cl O Pb      ,  6.602,    0.239,
Br Cl O Pb      ,  6.603,    0.239,
Cl O Se Y       ,  6.605,    0.239,
Cl Cu O Pb      ,  6.609,     0.24,
Cl Mo Mo Se     ,  6.611,     0.24,
I O Pb Se       ,  6.612,     0.24,
Br Gd O Se      ,  6.614,     0.24,
Cu Dy O Se      ,  6.617,     0.24,
Cl Cr O Si      ,  6.617,     0.24,
Cu Gd O Se      ,   6.62,    0.241,
Ga O S Tl       ,  6.621,    0.241,
Cd I O V        ,  6.625,    0.241,
Cu O Se Sm      ,  6.627,    0.241,
B I Ni O        ,  6.629,    0.241,
As Br F O       ,  6.629,    0.241,
Br O P Pb       ,  6.633,    0.242,
Cl O Te Zr      ,  6.639,    0.242,
As Cd Ce O      ,  6.645,    0.243,
La S S Se       ,  6.646,    0.243,
Cu S Sm Te      ,  6.646,    0.243,
Br Hg Pb S      ,  6.647,    0.243,
Cl Hg O P       ,  6.654,    0.243,
Eu O Se Se      ,  6.655,    0.243,
As I Li S       ,  6.656,    0.243,
Cd Cl O Pb      ,  6.656,    0.243,
As Gd Ni O      ,  6.664,    0.244,
Cl Hg P Zr      ,  6.664,    0.244,
Cl F Sb Sb      ,  6.664,    0.244,
Ga La O Se      ,  6.667,    0.244,
Mo Pb S Se      ,   6.67,    0.244,
As Br Na O      ,   6.67,    0.244,
As F I S        ,  6.671,    0.245,
As Ce Ni O      ,  6.672,    0.245,
Br Hg S Tl      ,  6.674,    0.245,
Cd Ce O Se      ,  6.675,    0.245,
Br La S Sb      ,  6.675,    0.245,
Ag Cr I O       ,  6.676,    0.245,
Cu Mo O S       ,  6.676,    0.245,
Bi Br O Te      ,  6.679,    0.245,
As La O Zn      ,  6.679,    0.245,
Br La S Si      ,  6.681,    0.245,
As Cd F O       ,  6.682,    0.245,
Bi Cu O Te      ,  6.685,    0.246,
Ag Bi Cl O      ,  6.692,    0.246,
Cl Cr O Te      ,  6.693,    0.246,
Bi Br Cl O      ,  6.693,    0.246,
Mo S Se Tl      ,  6.696,    0.246,
Cl Hg S Zr      ,  6.697,    0.246,
Bi Cl Cu O      ,  6.699,    0.247,
Bi Se Te Tl     ,  6.705,    0.247,
Br Li P S       ,  6.706,    0.247,
As Br La O      ,  6.709,    0.247,
La O Se Zn      ,  6.709,    0.247,
Cl Nb O Te      ,  6.709,    0.247,
Br Ca Cu O      ,  6.715,    0.248,
Cl O S Zr       ,  6.716,    0.248,
Ca Cl Ge O      ,  6.717,    0.248,
Cl P Se Ta      ,  6.717,    0.248,
As Ca Cl O      ,  6.718,    0.248,
S Se Tl Tl      ,  6.718,    0.248,
Cl In Nb O      ,  6.723,    0.248,
Cl O Pb Sb      ,  6.734,    0.249,
Cl O Pb Si      ,   6.74,     0.25,
Cu La O Se      ,  6.744,     0.25,
Bi Cd Cl O      ,  6.746,     0.25,
Cl F Sb Te      ,  6.746,     0.25,
Dy O Se Si      ,  6.747,     0.25,
Gd O Se Si      ,  6.751,    0.251,
Cl Nb O P       ,  6.752,    0.251,
Bi Pb S Se      ,  6.755,    0.251,
Nd O Se Si      ,  6.755,    0.251,
Cl Mn S Sb      ,  6.755,    0.251,
O Se Si Sm      ,  6.758,    0.251,
Ce O Se Si      ,  6.758,    0.251,
Bi Cu O S       ,  6.761,    0.251,
O Se Si Tb      ,  6.761,    0.251,
Cu La S Te      ,  6.763,    0.251,
O Pr Se Si      ,  6.766,    0.252,
Br Nb S Tl      ,  6.772,    0.252,
B Cl Mg O       ,  6.773,    0.252,
Ca O P Se       ,  6.776,    0.252,
Er O Se Si      ,  6.779,    0.253,
B Cl I Zr       ,  6.786,    0.253,
As La Ni O      ,  6.787,    0.253,
Cl Nd S Si      ,  6.788,    0.253,
Cl F P Sb       ,  6.789,    0.253,
Cl S Si Sm      ,   6.79,    0.254,
Ce Cl S Si      ,  6.791,    0.254,
Al F Ge O       ,  6.791,    0.254,
O P Y Zn        ,  6.793,    0.254,
O Pb S Sb       ,  6.796,    0.254,
Cl Cu O Y       ,  6.798,    0.254,
Cl Pr S Si      ,  6.799,    0.254,
Ho O Se Si      ,    6.8,    0.254,
As Br Hg Yb     ,  6.801,    0.254,
As Cl Gd O      ,   6.81,    0.255,
As Cl Nd O      ,  6.815,    0.255,
